Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0115","Barley","2022","2022","t","2106.74","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0115","Barley","2022","2022","t","3312.13","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0115","Barley","2022","2022","t","20150.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0115","Barley","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.03","Cake of  soya beans","2018","2018","t","90663.32","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.03","Cake of  soya beans","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.03","Cake of  soya beans","2019","2019","t","97582.77","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.03","Cake of  soya beans","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.03","Cake of  soya beans","2020","2020","t","92255.08","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.03","Cake of  soya beans","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.03","Cake of  soya beans","2021","2021","t","91315.4","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.03","Cake of  soya beans","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.03","Cake of  soya beans","2022","2022","t","93984.21","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.03","Cake of  soya beans","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.08","Cake of rapeseed","2018","2018","t","3738.37","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.08","Cake of rapeseed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.08","Cake of rapeseed","2019","2019","t","4135.57","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.08","Cake of rapeseed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.08","Cake of rapeseed","2020","2020","t","1962.91","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.08","Cake of rapeseed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.08","Cake of rapeseed","2021","2021","t","4476.7","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.08","Cake of rapeseed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.08","Cake of rapeseed","2022","2022","t","4883.79","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.08","Cake of rapeseed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.07","Cake of sunflower seed","2018","2018","t","22273.83","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.07","Cake of sunflower seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.07","Cake of sunflower seed","2019","2019","t","29057.1","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.07","Cake of sunflower seed","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.07","Cake of sunflower seed","2020","2020","t","21797.25","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.07","Cake of sunflower seed","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.07","Cake of sunflower seed","2021","2021","t","22215.62","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.07","Cake of sunflower seed","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","21910.07","Cake of sunflower seed","2022","2022","t","15991.94","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","21910.07","Cake of sunflower seed","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0112","Maize (corn)","2018","2018","t","1150000","X","Figure from external organization","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0112","Maize (corn)","2018","2018","t","15868.66","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0112","Maize (corn)","2018","2018","t","57914.61","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0112","Maize (corn)","2018","2018","t","123375.47","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5165","Other uses (non-food)","0112","Maize (corn)","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0112","Maize (corn)","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0112","Maize (corn)","2019","2019","t","1300000","X","Figure from external organization","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0112","Maize (corn)","2019","2019","t","12290.75","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0112","Maize (corn)","2019","2019","t","51301.82","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0112","Maize (corn)","2019","2019","t","98028.96","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5165","Other uses (non-food)","0112","Maize (corn)","2019","2019","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0112","Maize (corn)","2019","2019","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0112","Maize (corn)","2020","2020","t","1400000","X","Figure from external organization","Unofficial figure"
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0112","Maize (corn)","2020","2020","t","12906.37","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0112","Maize (corn)","2020","2020","t","57837.93","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0112","Maize (corn)","2020","2020","t","97558.72","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5165","Other uses (non-food)","0112","Maize (corn)","2020","2020","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0112","Maize (corn)","2020","2020","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0112","Maize (corn)","2021","2021","t","922014.61","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0112","Maize (corn)","2021","2021","t","12843.64","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0112","Maize (corn)","2021","2021","t","37431.85","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0112","Maize (corn)","2021","2021","t","75694.5","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5165","Other uses (non-food)","0112","Maize (corn)","2021","2021","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0112","Maize (corn)","2021","2021","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","0112","Maize (corn)","2022","2022","t","1027743.14","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","0112","Maize (corn)","2022","2022","t","8261.9","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","0112","Maize (corn)","2022","2022","t","42797.39","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","0112","Maize (corn)","2022","2022","t","66092.02","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","0112","Maize (corn)","2022","2022","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","01443","Rape or colza seed","2018","2018","t","0","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","01443","Rape or colza seed","2018","2018","t","72.56","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","01443","Rape or colza seed","2018","2018","t","72.92","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","01443","Rape or colza seed","2018","2018","t","9761.9","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","01443","Rape or colza seed","2018","2018","t","0","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","01443","Rape or colza seed","2019","2019","t","32.7","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","01443","Rape or colza seed","2019","2019","t","203.12","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5016","Loss","01443","Rape or colza seed","2019","2019","t","348.01","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5023","Processed","01443","Rape or colza seed","2019","2019","t","5952.38","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5166","Residuals","01443","Rape or colza seed","2019","2019","t","-2212","I","Value imputed by a receiving agency",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5520","Feed","01443","Rape or colza seed","2020","2020","t","427.94","E","Estimated value",""
"SCL","Supply Utilization Accounts (2010-)","070","Bosnia and Herzegovina","5525","Seed","01443","Rape or colza seed","2020","2020","t","244.2","I","Value imputed by a receiving agency",""
